transaction_amount,customer_payment_history,previous_success_rate,previous_failure_count,failure_type,retry_count,customer_age_days,subscription_status,time_since_failure,payment_method,customer_segment,invoice_age,previous_recovery_success,recovered
8807.39,5,0.7563,1,gateway_timeout,0,261,active,4.6,upi,regular,2.8,1,1
207.83,4,0.4808,2,gateway_timeout,0,458,active,5.0,upi,enterprise,1.0,1,1
5258.52,3,0.8427,0,insufficient_funds,2,78,active,11.5,card,starter,2.7,1,1
462.45,1,0.7297,0,authentication_failed,2,208,trialing,1.0,card,regular,0.6,1,1
1689.38,1,0.4494,1,gateway_timeout,1,593,paused,6.6,card,regular,1.8,0,0
506.85,1,0.7055,2,gateway_timeout,0,19,active,2.3,card,regular,0.4,0,1
4829.12,1,0.9469,1,network_error,1,112,active,11.1,card,regular,2.8,0,0
6001.21,2,0.4431,2,authentication_failed,1,21,active,1.6,upi,regular,16.7,1,1
807.94,3,0.6435,1,card_expired,1,348,active,3.4,card,enterprise,6.0,1,1
2621.23,30,0.9328,0,insufficient_funds,1,15,active,4.4,upi,enterprise,2.1,0,1
3246.2,8,0.7417,2,authentication_failed,1,730,active,0.2,upi,regular,10.0,0,1
2502.67,41,0.7699,0,insufficient_funds,0,451,active,4.1,upi,regular,0.3,1,1
844.99,4,0.7718,0,insufficient_funds,1,15,trialing,4.7,upi,enterprise,0.9,0,1
2914.57,5,0.715,2,gateway_timeout,0,427,active,7.1,upi,enterprise,0.8,0,1
7155.09,3,0.6655,2,insufficient_funds,1,30,active,1.6,netbanking,regular,4.1,0,0
568.27,1,0.8322,3,authentication_failed,1,302,active,5.1,wallet,regular,0.6,0,1
617.89,1,0.5776,0,card_expired,0,298,active,6.9,wallet,enterprise,0.3,0,0
2390.75,27,0.5522,2,authentication_failed,1,832,past_due,6.9,upi,starter,15.2,0,1
14412.97,41,0.8868,2,insufficient_funds,0,153,trialing,1.1,card,starter,15.9,1,1
5721.73,0,0.6549,1,authentication_failed,0,348,active,12.4,upi,regular,1.8,0,0
5876.43,1,0.8674,4,network_error,2,209,canceled,5.2,card,regular,16.4,1,0
2446.46,5,0.6546,1,insufficient_funds,2,984,trialing,4.7,upi,regular,3.3,1,1
4702.83,1,0.7688,0,insufficient_funds,4,175,active,6.7,upi,regular,4.9,1,0
250.91,4,0.9689,3,network_error,1,708,past_due,6.1,upi,vip,0.3,1,1
5254.33,1,0.5233,2,network_error,1,131,active,1.0,card,vip,4.9,1,1
12425.75,5,0.8307,4,authentication_failed,1,53,active,3.7,netbanking,starter,6.5,1,1
4941.15,3,0.8528,2,insufficient_funds,2,119,active,6.8,card,regular,5.0,1,0
10545.42,4,0.8692,3,card_expired,1,149,past_due,4.4,upi,regular,7.0,0,0
6636.28,0,0.8075,0,authentication_failed,2,268,unpaid,3.5,upi,regular,4.9,1,1
842.34,5,0.9076,2,authentication_failed,0,240,active,1.3,upi,enterprise,8.6,0,1
11837.12,38,0.357,1,network_error,0,52,active,6.0,card,enterprise,6.8,0,1
543.77,3,0.4912,2,insufficient_funds,0,34,active,0.2,card,enterprise,10.5,1,1
4017.5,19,0.3329,0,insufficient_funds,0,183,active,4.7,netbanking,enterprise,7.9,0,0
966.56,17,0.5056,2,authentication_failed,1,16,active,5.9,card,starter,6.3,0,1
258.88,28,0.619,0,insufficient_funds,1,240,active,10.5,card,enterprise,6.5,0,1
2941.2,14,0.433,0,card_expired,1,238,active,5.4,netbanking,enterprise,5.8,0,1
1948.08,10,0.6218,4,gateway_timeout,2,56,past_due,3.0,upi,vip,1.9,1,1
3527.66,18,0.9013,2,insufficient_funds,1,725,active,0.9,card,regular,1.4,1,1
4504.28,0,0.7703,2,insufficient_funds,1,214,active,2.0,upi,regular,8.0,1,0
423.62,5,0.8755,4,insufficient_funds,1,1500,active,0.4,netbanking,regular,13.0,0,1
856.26,43,0.961,4,card_expired,1,11,active,2.3,upi,enterprise,10.6,1,1
4289.5,13,0.728,3,insufficient_funds,0,355,active,0.6,netbanking,regular,7.9,1,1
2301.63,31,0.7698,3,insufficient_funds,1,75,active,0.7,upi,starter,2.6,0,1
6731.38,14,0.8917,3,gateway_timeout,1,183,active,0.9,upi,regular,2.7,0,1
5481.96,19,0.4982,3,authentication_failed,1,28,past_due,4.8,upi,regular,7.7,0,1
9541.18,11,0.8758,3,insufficient_funds,0,41,active,1.4,card,starter,3.5,0,1
6096.28,13,0.6277,1,authentication_failed,0,96,unpaid,4.6,upi,starter,10.5,0,0
3009.99,7,0.7401,2,network_error,0,378,active,6.3,card,vip,0.2,1,1
5788.47,24,0.6417,2,authentication_failed,0,435,trialing,12.4,netbanking,starter,14.4,0,1
1810.55,16,0.5238,3,insufficient_funds,0,50,active,0.4,wallet,regular,7.8,0,1
2028.68,17,0.8236,1,gateway_timeout,1,36,active,0.1,upi,regular,5.5,0,1
7979.13,10,0.7612,0,network_error,3,736,past_due,2.2,upi,regular,1.5,0,1
3156.74,3,0.6854,0,insufficient_funds,3,320,active,0.7,card,enterprise,20.0,1,1
8206.86,0,0.5474,0,authentication_failed,2,38,active,1.1,card,regular,7.9,0,1
8841.74,26,0.7682,2,insufficient_funds,1,22,active,13.5,netbanking,enterprise,4.6,0,1
9944.25,8,0.6733,2,authentication_failed,1,122,active,25.1,card,regular,4.8,1,1
12622.65,3,0.6624,1,insufficient_funds,0,30,active,16.8,netbanking,regular,7.3,0,0
3019.24,1,0.3652,1,gateway_timeout,0,311,active,9.6,upi,regular,6.9,0,1
2119.99,16,0.3444,1,insufficient_funds,4,51,active,15.9,card,enterprise,2.9,0,0
4563.75,17,0.7549,0,insufficient_funds,0,170,active,0.8,upi,regular,0.8,1,1
2519.49,15,0.6294,2,authentication_failed,1,115,past_due,0.1,netbanking,starter,0.6,0,0
4794.9,9,0.3468,0,insufficient_funds,1,244,active,1.7,card,vip,3.2,1,1
6313.84,4,0.4113,1,network_error,0,653,trialing,3.4,card,regular,1.7,1,1
6030.26,3,0.765,4,insufficient_funds,2,136,active,2.5,card,enterprise,0.5,1,1
2546.44,0,0.5928,1,gateway_timeout,0,163,active,18.6,card,enterprise,3.7,1,1
1112.77,17,0.9316,0,network_error,0,502,active,0.9,upi,regular,12.2,0,1
3015.24,0,0.7345,2,insufficient_funds,1,251,active,0.9,card,regular,5.4,1,1
969.22,9,0.4619,2,network_error,1,14,active,6.8,card,enterprise,0.8,0,1
11240.79,6,0.9284,2,insufficient_funds,2,8,paused,2.2,upi,regular,7.6,0,1
2322.3,7,0.6591,1,authentication_failed,4,673,active,2.4,upi,enterprise,1.1,1,1
1038.9,24,0.9195,1,insufficient_funds,0,57,active,4.5,upi,regular,3.6,0,1
328.89,0,0.7968,1,insufficient_funds,0,607,active,7.8,upi,enterprise,14.7,0,1
5389.78,14,0.4777,2,insufficient_funds,0,144,active,36.3,upi,regular,7.0,0,0
5265.42,0,0.8802,2,insufficient_funds,2,154,active,17.1,upi,regular,8.6,1,1
2282.16,0,0.7431,2,network_error,2,1218,canceled,7.6,netbanking,regular,3.4,0,1
572.07,5,0.7,2,gateway_timeout,1,181,active,0.7,card,regular,38.4,1,0
2835.02,0,0.6358,0,insufficient_funds,1,907,active,0.6,upi,vip,1.3,1,1
2064.15,14,0.7394,0,gateway_timeout,0,255,active,5.2,card,vip,6.0,0,1
5852.38,7,0.7814,0,authentication_failed,0,369,active,3.3,netbanking,vip,11.1,0,1
4854.22,0,0.7009,1,network_error,0,17,active,6.8,netbanking,enterprise,4.7,0,1
2467.45,0,0.9625,2,insufficient_funds,0,4,unpaid,0.8,wallet,regular,14.1,1,0
1428.82,9,0.8446,2,authentication_failed,0,319,active,11.0,card,regular,14.7,1,1
22329.25,15,0.8991,3,insufficient_funds,3,177,active,0.1,netbanking,enterprise,10.4,1,1
3225.7,5,0.8548,2,gateway_timeout,0,401,unpaid,0.9,card,vip,6.0,0,1
6028.16,7,0.9363,0,authentication_failed,0,50,active,2.7,wallet,regular,11.2,0,1
957.33,15,0.4428,3,authentication_failed,1,424,canceled,13.1,netbanking,regular,1.2,1,1
3523.67,8,0.8537,1,gateway_timeout,0,274,past_due,7.7,upi,regular,5.2,1,1
339.61,2,0.414,0,insufficient_funds,1,74,trialing,4.7,card,starter,1.6,0,0
3720.59,9,0.7762,4,insufficient_funds,4,604,past_due,6.2,card,regular,0.5,1,1
16823.6,9,0.9632,3,insufficient_funds,0,874,active,1.5,netbanking,starter,6.6,0,1
2624.22,12,0.8323,3,gateway_timeout,0,154,paused,4.6,wallet,starter,1.4,1,1
398.88,9,0.4711,1,network_error,1,151,active,7.8,card,regular,0.7,1,1
357.23,33,0.8521,3,insufficient_funds,1,212,active,4.4,card,regular,4.1,1,1
2655.01,2,0.7093,1,insufficient_funds,0,315,active,7.5,upi,regular,0.6,1,1
1071.92,28,0.8417,1,insufficient_funds,2,302,active,5.6,card,vip,4.1,0,1
318.15,7,0.5977,0,authentication_failed,1,190,unpaid,1.8,upi,enterprise,6.2,0,1
7257.31,10,0.8574,1,gateway_timeout,0,627,unpaid,4.5,upi,regular,0.4,1,1
3267.27,0,0.9401,3,authentication_failed,2,45,active,2.7,card,regular,5.6,0,1
1907.14,4,0.8488,0,insufficient_funds,0,56,unpaid,9.2,upi,enterprise,4.9,0,0
11717.09,13,0.9264,3,authentication_failed,0,320,paused,0.7,card,regular,1.0,0,1
817.28,11,0.9424,3,authentication_failed,2,339,active,11.0,card,starter,6.0,0,1
15808.61,0,0.5245,1,insufficient_funds,0,126,active,2.3,card,enterprise,5.9,0,1
2084.15,7,0.7684,1,insufficient_funds,3,89,paused,2.4,upi,enterprise,3.0,0,1
11164.34,0,0.8162,0,card_expired,0,12,canceled,6.4,card,regular,2.9,1,0
4818.38,52,0.9699,0,gateway_timeout,0,123,past_due,1.6,upi,starter,2.7,1,1
8963.87,21,0.9346,0,network_error,0,72,active,0.6,card,regular,0.8,1,1
20879.95,0,0.7261,1,card_expired,1,450,active,7.3,card,regular,19.9,1,1
1901.23,18,0.7191,0,insufficient_funds,1,169,active,3.8,upi,regular,1.9,0,1
16438.37,23,0.822,3,card_expired,5,209,active,11.4,upi,regular,9.6,0,0
2667.24,4,0.9058,2,authentication_failed,1,340,past_due,8.2,wallet,regular,2.1,0,1
2634.83,12,0.7259,1,network_error,2,89,active,0.4,card,starter,6.7,1,1
2280.51,5,0.8037,2,insufficient_funds,1,549,active,6.0,card,regular,12.6,0,0
4097.97,10,0.7097,0,insufficient_funds,1,126,active,1.4,netbanking,regular,2.9,1,1
1037.04,3,0.6108,1,insufficient_funds,0,29,active,3.6,card,regular,1.1,0,0
4233.95,3,0.6454,1,insufficient_funds,2,487,active,1.9,card,regular,1.9,0,1
4101.21,5,0.6705,2,authentication_failed,1,640,unpaid,6.8,card,regular,2.6,1,1
7375.36,1,0.7039,1,network_error,1,62,trialing,8.8,upi,regular,1.6,1,1
9168.31,16,0.6207,2,card_expired,0,265,active,2.4,upi,regular,4.3,1,1
3103.03,4,0.5628,1,insufficient_funds,1,292,active,1.2,upi,regular,9.6,0,0
2000.07,4,0.9149,3,insufficient_funds,0,71,canceled,1.8,card,regular,4.5,0,0
1701.03,21,0.8458,0,network_error,2,140,active,1.1,card,enterprise,8.0,0,1
1282.23,6,0.6397,1,insufficient_funds,5,127,trialing,4.8,card,vip,0.7,0,0
496.88,7,0.4909,2,authentication_failed,0,248,active,1.2,upi,regular,4.7,1,1
2296.16,29,0.5568,1,card_expired,0,168,active,9.1,netbanking,regular,0.7,1,1
1775.25,20,0.8919,0,gateway_timeout,0,282,canceled,1.0,card,regular,12.9,0,0
17168.73,1,0.7486,1,network_error,1,24,canceled,0.2,card,enterprise,16.3,1,1
4278.93,6,0.6332,6,network_error,2,86,trialing,8.2,card,regular,1.3,1,1
2333.01,33,0.9323,0,gateway_timeout,1,14,active,1.8,card,regular,5.3,0,1
4543.07,4,0.4046,1,authentication_failed,5,202,past_due,1.0,upi,enterprise,1.1,0,1
949.45,4,0.749,3,authentication_failed,2,137,active,3.9,upi,regular,5.2,0,1
3135.33,2,0.9624,1,gateway_timeout,0,862,canceled,8.2,upi,regular,1.8,1,1
5120.63,1,0.356,2,insufficient_funds,0,91,unpaid,2.0,upi,regular,9.3,1,0
3555.93,12,0.7066,1,authentication_failed,2,81,active,0.7,wallet,regular,4.3,1,1
2768.97,13,0.6367,1,gateway_timeout,3,110,active,4.8,netbanking,enterprise,0.7,0,1
25655.21,32,0.9096,4,insufficient_funds,1,164,active,2.9,card,vip,2.6,1,1
10814.45,14,0.9042,4,gateway_timeout,1,238,active,3.7,upi,regular,3.6,0,1
5082.94,2,0.4753,2,insufficient_funds,0,111,active,3.2,upi,enterprise,10.2,1,1
4412.62,0,0.7673,0,insufficient_funds,0,277,trialing,1.2,upi,regular,7.6,0,0
5046.62,40,0.7415,0,insufficient_funds,2,319,active,9.0,upi,regular,3.2,0,1
1323.93,3,0.3788,2,card_expired,0,339,active,4.3,card,regular,0.2,1,1
2713.77,3,0.6079,0,insufficient_funds,1,467,paused,3.3,wallet,regular,0.6,1,1
401.3,22,0.9329,1,network_error,0,42,active,1.7,upi,regular,3.4,0,1
3426.99,8,0.7843,0,gateway_timeout,0,344,trialing,2.1,upi,regular,3.6,1,1
4115.63,2,0.8732,0,insufficient_funds,1,88,active,3.2,netbanking,enterprise,1.1,0,1
1492.23,20,0.6518,0,authentication_failed,1,325,active,2.3,card,regular,0.9,0,1
16825.19,47,0.8198,1,insufficient_funds,1,8,past_due,3.9,card,regular,1.0,1,1
12209.52,0,0.658,2,card_expired,0,61,canceled,8.5,card,starter,0.1,0,0
6603.25,18,0.8735,1,gateway_timeout,0,165,active,6.7,upi,regular,4.7,1,1
4011.27,4,0.7968,2,gateway_timeout,0,225,active,1.1,wallet,vip,1.2,1,1
10399.92,7,0.8446,4,gateway_timeout,1,734,paused,1.9,upi,regular,1.8,1,1
900.06,23,0.761,1,insufficient_funds,0,71,active,13.5,card,enterprise,0.7,1,0
8015.39,34,0.7614,0,insufficient_funds,3,187,active,1.4,upi,regular,2.3,1,0
866.63,2,0.5695,3,insufficient_funds,0,170,active,0.8,wallet,regular,0.6,1,1
8104.51,2,0.7117,0,insufficient_funds,1,295,active,2.3,upi,vip,2.9,0,1
1813.21,0,0.5122,2,insufficient_funds,2,70,active,9.5,wallet,vip,2.8,0,1
10681.54,7,0.4449,1,authentication_failed,3,659,canceled,4.0,upi,regular,18.7,0,0
14615.78,0,0.8752,0,insufficient_funds,0,1313,canceled,4.7,netbanking,starter,2.0,0,0
1005.52,5,0.6814,1,insufficient_funds,1,540,active,1.2,card,regular,3.6,0,1
3305.77,0,0.6041,2,network_error,2,305,active,0.6,card,regular,2.1,0,1
20013.26,4,0.8707,1,authentication_failed,1,280,active,19.0,netbanking,starter,4.4,0,1
3502.5,0,0.7199,3,insufficient_funds,3,347,active,1.4,card,enterprise,6.7,0,1
10158.89,17,0.9149,0,gateway_timeout,1,205,active,5.0,card,regular,1.3,0,1
4642.55,2,0.5847,1,gateway_timeout,2,68,active,4.6,upi,regular,11.7,0,1
2552.66,3,0.7396,0,insufficient_funds,0,552,active,0.5,upi,regular,9.9,1,1
1882.85,19,0.7567,2,gateway_timeout,4,268,canceled,3.5,upi,regular,8.6,1,1
1335.9,13,0.5061,3,network_error,1,21,trialing,0.5,card,enterprise,1.1,1,1
7373.19,2,0.8176,1,insufficient_funds,2,172,past_due,2.0,upi,regular,2.4,0,1
2643.21,0,0.7548,1,authentication_failed,0,149,active,3.0,card,enterprise,15.1,0,1
3779.78,11,0.7958,3,gateway_timeout,1,25,active,6.1,card,vip,0.0,1,0
3589.57,4,0.8834,1,insufficient_funds,0,114,active,0.4,card,regular,1.5,0,1
4505.21,13,0.8885,0,gateway_timeout,4,59,active,10.9,card,vip,0.1,1,1
10233.82,5,0.5034,1,gateway_timeout,3,12,paused,0.3,upi,enterprise,2.3,0,1
19948.45,4,0.4144,0,authentication_failed,0,6,active,1.7,card,enterprise,5.0,1,0
2817.73,5,0.6989,0,gateway_timeout,0,82,trialing,2.5,upi,regular,0.8,0,1
8987.34,13,0.7903,1,gateway_timeout,1,25,active,1.7,upi,enterprise,10.2,0,1
7430.81,22,0.7301,1,insufficient_funds,0,462,active,0.4,upi,regular,3.5,1,1
4461.05,0,0.4944,1,insufficient_funds,1,930,active,2.8,upi,regular,0.9,1,1
15823.19,7,0.8926,1,network_error,0,156,active,1.1,upi,regular,7.9,0,1
1318.68,0,0.7318,2,authentication_failed,1,223,canceled,4.4,card,regular,9.3,0,0
778.54,5,0.7821,4,gateway_timeout,0,747,trialing,11.1,card,regular,4.1,1,1
9819.44,20,0.559,1,authentication_failed,0,347,paused,4.1,wallet,enterprise,11.2,1,1
3091.51,4,0.4227,1,gateway_timeout,1,178,active,0.6,card,enterprise,1.8,0,1
9585.57,25,0.5485,2,insufficient_funds,1,139,active,2.2,card,enterprise,5.9,1,1
11378.85,9,0.5984,1,insufficient_funds,1,344,past_due,0.5,upi,regular,2.4,1,1
522.47,25,0.7768,0,card_expired,0,98,active,2.4,upi,enterprise,5.0,0,1
10947.81,13,0.7579,3,insufficient_funds,1,347,active,11.8,card,starter,11.4,0,0
3173.93,1,0.673,0,authentication_failed,0,19,active,1.4,card,starter,0.2,0,1
3771.16,2,0.792,3,insufficient_funds,4,181,past_due,0.3,netbanking,regular,0.5,0,1
5125.42,4,0.8685,1,authentication_failed,0,50,past_due,2.5,netbanking,vip,13.3,1,1
13244.37,1,0.8691,3,authentication_failed,1,332,active,8.3,card,regular,0.7,1,0
296.51,6,0.802,3,gateway_timeout,1,875,past_due,0.6,card,regular,0.7,1,1
3439.37,6,0.8289,3,insufficient_funds,0,267,trialing,5.4,upi,vip,3.1,0,1
6019.31,29,0.8455,0,insufficient_funds,1,323,past_due,2.1,upi,regular,1.0,0,1
6613.4,5,0.797,2,insufficient_funds,0,45,active,2.4,upi,regular,8.8,0,1
6096.93,14,0.6079,0,insufficient_funds,1,200,active,5.8,upi,regular,6.0,0,1
921.86,27,0.8587,0,insufficient_funds,3,378,active,14.5,upi,regular,0.3,1,1
1979.06,19,0.7551,2,card_expired,0,488,active,1.4,upi,regular,1.0,0,1
2421.41,2,0.844,1,authentication_failed,1,929,active,2.1,card,starter,10.2,0,1
8359.37,6,0.6498,3,authentication_failed,2,344,active,0.2,wallet,regular,0.1,0,0
1833.92,4,0.7495,2,gateway_timeout,2,214,active,1.7,upi,vip,3.7,0,1
1383.08,4,0.7148,2,card_expired,0,422,active,1.1,card,starter,1.5,1,1
15985.14,4,0.8016,1,insufficient_funds,2,75,active,5.5,card,regular,1.4,1,1
244.51,16,0.8441,2,insufficient_funds,2,516,active,4.7,card,regular,1.0,0,1
30844.11,5,0.7197,1,insufficient_funds,1,381,past_due,1.6,upi,regular,3.9,1,1
5847.75,7,0.5164,1,insufficient_funds,1,46,active,4.0,upi,vip,5.1,1,1
9014.97,38,0.7,1,authentication_failed,0,477,past_due,7.0,card,regular,5.2,0,0
1945.09,0,0.4274,3,authentication_failed,0,445,past_due,7.4,upi,enterprise,0.3,1,1
272.09,6,0.8658,5,authentication_failed,1,648,paused,6.3,upi,regular,2.8,0,1
6894.56,14,0.92,1,gateway_timeout,0,579,active,1.8,card,enterprise,2.4,1,1
9183.19,1,0.8387,3,insufficient_funds,0,100,active,2.6,upi,regular,0.7,0,1
6944.53,8,0.7544,1,authentication_failed,0,180,active,4.2,upi,regular,0.5,0,1
970.71,2,0.8255,4,gateway_timeout,4,410,active,1.9,card,regular,2.6,0,1
7200.5,19,0.7347,0,network_error,0,367,active,4.4,upi,vip,0.1,1,1
7525.02,3,0.7673,2,insufficient_funds,1,412,trialing,6.0,upi,starter,15.2,0,1
5572.63,3,0.7729,1,insufficient_funds,0,67,active,0.4,wallet,starter,2.2,1,1
7464.65,8,0.764,3,insufficient_funds,1,395,unpaid,2.0,netbanking,vip,12.1,0,0
9551.46,1,0.5744,3,insufficient_funds,1,27,active,3.9,netbanking,enterprise,1.3,0,1
4954.46,3,0.8676,2,card_expired,3,166,trialing,2.1,upi,regular,9.4,0,1
663.89,5,0.9657,1,insufficient_funds,1,15,past_due,3.6,upi,regular,0.5,1,1
3543.52,4,0.633,1,insufficient_funds,0,151,active,3.3,upi,regular,1.0,0,1
604.15,7,0.9573,2,card_expired,4,71,active,8.9,upi,starter,0.9,1,0
2817.39,8,0.6824,2,insufficient_funds,0,184,canceled,3.0,netbanking,enterprise,0.9,0,1
2813.7,7,0.7884,0,gateway_timeout,0,313,active,7.7,card,starter,7.6,0,1
541.45,10,0.7943,2,insufficient_funds,2,8,canceled,0.5,upi,regular,4.0,0,1
2344.85,3,0.5448,2,authentication_failed,2,77,active,3.7,card,regular,12.1,1,1
788.28,1,0.7237,2,card_expired,2,41,unpaid,2.3,card,enterprise,5.1,0,0
8457.43,13,0.9152,1,gateway_timeout,1,51,past_due,6.3,card,vip,3.5,0,1
14952.65,18,0.6507,1,insufficient_funds,0,219,trialing,2.7,card,enterprise,5.6,0,1
575.32,2,0.9076,0,insufficient_funds,1,17,active,5.8,card,regular,2.3,0,1
15718.28,4,0.9651,3,insufficient_funds,0,307,active,1.3,card,regular,2.4,0,1
3896.76,6,0.6901,3,network_error,0,67,active,3.9,wallet,regular,0.1,1,1
1980.27,7,0.7642,4,authentication_failed,0,805,past_due,0.1,card,enterprise,15.0,1,1
599.88,10,0.8122,1,insufficient_funds,0,682,canceled,0.6,upi,regular,1.3,0,0
3671.98,0,0.7043,4,card_expired,3,330,past_due,5.6,wallet,vip,4.0,0,1
8111.92,12,0.5928,2,insufficient_funds,3,388,active,0.1,upi,enterprise,22.6,1,1
6339.39,0,0.8965,0,gateway_timeout,3,318,trialing,0.1,netbanking,enterprise,0.9,1,1
457.66,5,0.763,2,card_expired,0,325,active,11.4,upi,regular,1.1,0,0
578.48,16,0.5292,2,gateway_timeout,1,50,active,0.5,card,regular,2.6,1,1
2778.13,5,0.8586,2,card_expired,1,653,past_due,1.1,upi,regular,8.1,0,0
1949.85,1,0.7482,1,card_expired,1,405,active,1.0,card,enterprise,0.7,1,1
1522.33,39,0.6872,0,insufficient_funds,1,213,active,2.8,netbanking,enterprise,16.5,0,0
1849.5,20,0.9509,1,insufficient_funds,0,46,active,14.8,card,regular,2.2,0,1
8335.03,14,0.391,1,network_error,3,375,paused,0.3,card,regular,3.5,0,1
13441.46,5,0.9676,1,insufficient_funds,0,598,unpaid,8.4,netbanking,regular,9.1,1,1
2796.83,1,0.3136,3,network_error,2,160,paused,3.4,upi,regular,8.0,0,1
12028.21,26,0.9236,2,insufficient_funds,0,23,canceled,4.5,netbanking,regular,5.3,0,1
2139.32,7,0.4989,1,authentication_failed,1,858,canceled,6.1,card,regular,2.6,1,1
3435.49,18,0.7365,1,insufficient_funds,0,47,active,8.1,card,starter,13.0,1,1
1481.1,3,0.6976,1,network_error,0,396,active,8.1,card,regular,3.7,0,1
5314.87,3,0.4938,1,authentication_failed,1,1037,past_due,5.3,card,enterprise,5.7,0,0
19511.67,40,0.7299,1,insufficient_funds,3,87,active,1.8,upi,vip,1.2,0,1
4825.31,7,0.598,2,card_expired,2,27,active,6.6,wallet,regular,1.3,0,1
2414.39,1,0.8921,3,insufficient_funds,0,417,active,1.6,netbanking,starter,0.9,1,1
5418.03,2,0.4829,3,card_expired,1,19,canceled,4.2,upi,regular,7.9,0,1
855.79,6,0.8715,2,insufficient_funds,0,188,paused,2.7,card,regular,0.5,0,0
11175.79,0,0.8732,3,network_error,0,328,active,9.2,upi,regular,2.1,0,1
3696.67,5,0.7447,2,insufficient_funds,0,257,past_due,0.2,upi,regular,24.1,0,1
3183.28,5,0.7389,0,network_error,0,209,active,1.9,upi,starter,5.6,1,1
4607.81,14,0.8529,1,authentication_failed,1,73,active,0.1,wallet,regular,0.5,1,1
5101.27,4,0.9448,3,insufficient_funds,0,95,canceled,1.5,upi,regular,6.1,0,1
572.41,38,0.8502,1,insufficient_funds,1,112,past_due,0.2,upi,regular,6.9,1,1
5938.23,1,0.5735,4,insufficient_funds,0,267,active,0.6,upi,regular,11.0,0,1
1584.91,8,0.633,1,insufficient_funds,2,285,active,1.0,card,enterprise,0.3,0,1
6457.99,0,0.5604,0,gateway_timeout,0,49,past_due,1.2,card,regular,0.9,0,1
8844.9,12,0.6921,1,gateway_timeout,1,6,active,0.3,wallet,regular,2.5,0,1
8347.14,49,0.8412,1,card_expired,0,20,active,10.0,card,enterprise,4.4,0,0
4220.4,16,0.87,0,network_error,1,288,trialing,0.8,wallet,regular,0.8,1,1
3871.62,7,0.601,2,gateway_timeout,0,25,past_due,0.7,card,regular,2.7,0,1
970.86,6,0.6019,3,gateway_timeout,1,94,unpaid,3.4,card,vip,0.6,0,1
7665.97,17,0.7711,3,card_expired,3,200,trialing,3.0,upi,regular,1.6,0,0
1783.22,26,0.4974,0,insufficient_funds,1,201,active,3.3,upi,regular,6.4,0,1
3632.8,42,0.6065,2,insufficient_funds,1,193,active,0.8,upi,enterprise,8.1,0,1
1872.29,4,0.6321,0,gateway_timeout,1,631,active,2.8,card,vip,12.1,0,1
918.36,44,0.8883,1,insufficient_funds,1,147,active,0.1,upi,regular,4.5,1,1
5165.29,1,0.7295,1,insufficient_funds,0,46,past_due,2.3,upi,regular,6.4,0,0
479.32,2,0.7651,2,authentication_failed,0,15,active,4.3,card,regular,8.5,1,1
7104.45,0,0.9341,0,network_error,1,181,active,1.6,card,regular,0.8,0,1
2110.6,3,0.6116,4,card_expired,1,233,past_due,0.1,upi,starter,7.6,1,1
200.67,13,0.6901,2,gateway_timeout,0,216,active,4.6,upi,regular,5.8,0,1
3778.28,18,0.7751,2,insufficient_funds,0,54,active,1.2,card,enterprise,3.8,1,1
439.92,14,0.5207,2,gateway_timeout,1,11,active,3.3,netbanking,starter,1.5,0,1
1815.99,9,0.4797,3,insufficient_funds,2,524,active,0.8,upi,enterprise,6.9,0,0
6337.51,6,0.5978,1,card_expired,2,148,trialing,1.8,wallet,regular,2.4,0,0
523.7,11,0.5478,3,authentication_failed,1,29,active,4.7,upi,regular,1.7,1,1
9342.28,4,0.7657,0,insufficient_funds,1,270,active,4.8,upi,vip,0.1,1,1
219.14,17,0.8807,0,authentication_failed,1,265,active,1.3,card,enterprise,11.5,0,1
1617.28,10,0.6929,1,gateway_timeout,0,238,active,11.8,card,regular,2.3,1,1
6952.78,11,0.8456,0,gateway_timeout,1,67,active,4.5,netbanking,regular,1.9,1,1
2100.96,7,0.5992,1,insufficient_funds,0,475,active,4.0,upi,enterprise,0.0,1,1
737.33,20,0.4868,0,gateway_timeout,1,24,active,9.2,card,vip,2.8,1,1
